Date,Open,High,Low,Close,Adj_Close,Volume,Date_For_Scraping,Perc_Change,Text,Clean_Text
7/23/2020,11135.0,11239.79981,11103.15039,11215.4502,11215.4502,621600,7/23/2020,-0.007224984,"Ketu with Sun is holding the key for the day, with support of Rahu, Mars, Saturn, Mercury, and Moon. Geo-political<span id=""more-23263""></span> situation may be cause of concern in coming period. Especially US and China are again looking for some new tussle. Transit of planets are not giving comfort to such issues. It is also fact that Rahu is close to change its sign in the third week of September 2020, which may clear ways for the solution to COVID.US election is ahead, which is another point of concern for global market.Now, point is that market is still in the mode of consolidation, and during the day, opportunities at dips. Market may try to give sudden moves, sudden sharp up move (this will not be surprising for me).Patient with use of brain will be better for purchase. Only in correction or dip will be better. Area wise lockdown is also increasing in India, consider this also before going for long. This affects purchasing of goods. But IT, communication, media, FMCG, logistics, Pharmaceuticals, and many more segments will be properly active. This gives another + to e-commerce and e-payment system.Laboratories, analytical and gold with silver are active, this indicates an alert for stock market. Normally, when share market is sharp, in such condition gold will be calm. Here, gold is aggressive, hence, I am bit on alert.Areas for active moves will be automobile, automobile (heavy), tyre, batteries, electronics, Kitchen and related segments, communication instruments, textiles, leather, sugar, cotton, rubber, tea, dairy products, alcohol, spirit, non-traditional or unknown segments / equities may give surprise.Trade with cool mind. Buy on dip with decent companies.Indian Rupee may trade in between 74.20 to 75.00 per USD.Fill in your details below or click an icon to log in:Connecting to %s",ketu sun hold key day support rahu mar saturn mercuri moon geo polit span id span situat may caus concern come period especi us china look new tussl transit planet give comfort issu also fact rahu close chang sign third week septemb may clear way solut covid us elect ahead anoth point concern global market point market still mode consolid day opportun dip market may tri give sudden move sudden sharp move surpris patient use brain better purchas correct dip better area wise lockdown also increas india consid also go long affect purchas good commun media fmcg logist pharmaceut mani segment properli activ give anoth e commerc e payment system laboratori analyt gold silver activ indic alert stock market normal share market sharp condit gold calm gold aggress henc bit alert area activ move automobil automobil heavi tyre batteri electron kitchen relat segment commun instrument textil leather sugar cotton rubber tea dairi product alcohol spirit non tradit unknown segment equiti may give surpris trade cool mind buy dip decent compani indian rupe may trade per usd fill detail click icon log connect
7/28/2020,11154.09961,11317.75,11151.40039,11300.54981,11300.54981,683900,7/28/2020,-0.013129719,"Mars with Jupiter is leading the day with support of Venus, Mercury, Saturn, Sun, and Ketu. As mentioned in my<span id=""more-23287""></span> previous day's observations that opportunities at dip, may give advantage on date, possibly show better levels. Wait to stabilize the market before planning for long, otherwise Intraday for smart traders only.Banks may be preparing for a pull back from lower levels or previous levels, avail advantages. IT and related areas may be showing their strength (they have worked properly in lockdown), only impact may be weakness of collection of payments, possibly delayed or likewise situation due to poor values of crude in acute global lockdown (when it touched negative values or high decline) due to storage issues.Banks are enjoying benefit from their retail clients mainly. Which has covered NPAs of corporate or delayed payments from corporates (but are also got advantage from RBI).Issues will be for executives or office employees (real middle class and ""HONEST TAX-PAYER"" but not casting their votes or coming for agitations). This may hurt sentiments of certain areas in demand and affecting their consumption story. Areas may be white goods, automobile in coming period (but may not hurt HCVs or LCVs).Long accordingly. Edibles, sugar, textiles, leather, laboratories, essentials like Pharmaceuticals, health-care, banks, financial institutions, defence, radar based (national and international requirements) and likewise areas also. Many sectors may show actionLook for opportunities but wait to settle down the market.Indian Rupee may trade in between 74.20 to 75.20 per USD.Please like my Facebook page @ <a href=""https://www.facebook.com/AnoopAstroSutra"">https://www.facebook.com/AnoopAstroSutra</a>.Fill in your details below or click an icon to log in:Connecting to %s",mar jupit lead day support venu mercuri saturn sun ketu mention span id span previou day observ opportun dip may give advantag date possibl show better level wait stabil market plan long otherwis intraday smart trader bank may prepar pull back lower level previou level avail advantag relat area may show strength work properli lockdown impact may weak collect payment possibl delay likewis situat due poor valu crude acut global lockdown touch neg valu high declin due storag issu bank enjoy benefit retail client mainli cover npa corpor delay payment corpor also got advantag rbi issu execut offic employe real middl class honest tax payer cast vote come agit may hurt sentiment certain area demand affect consumpt stori area may white good automobil come period may hurt hcv lcv long accordingli edibl sugar textil leather laboratori essenti like pharmaceut health care bank financi institut defenc radar base nation intern requir likewis area also mani sector may show actionlook opportun wait settl market indian rupe may trade per usd pleas like facebook page href http www facebook com anoopastrosutra http www facebook com anoopastrosutra fill detail click icon log connect
7/29/2020,11276.90039,11341.40039,11149.75,11202.84961,11202.84961,600700,7/29/2020,0.00656659,"Mars with Saturn is leading the day, well supported by Mercury, Venus, Sun, Jupiter, and Ketu. Two planets are<span id=""more-23293""></span> retrograde. Foreign cues may be hurting local sentiments (if, then will not be surprising). This may affect the positive mood of the market and pressure can be seen on rising of Index levels. This may give close to previous day's opening or may not allow proper rise, even though technical may be supportive.Nifty may be trying to hold levels above 11300.Few companies might have affected due to production restrain during the period of lockdown, but then should be happy that their most of the old stock was consumed by the market, because of non-availability of all the ranges. Such companies may try to show dip in their margins to avoid their working for the previous ups and downs. This is applicable in many areas or companies, to avert their reputation or poor performance of 2019-20 – right in the name of COVID19. Same is with GDP growth.Today, results are waited for various companies. Which may give mixed impact (prior to announcement and after announcement) can be seen during the day. Global sentiments may be influencing the market.Many segments may remain active. I will be again looking for opportunities on dip for good companies, especially defence related, IT, chemical, electronic and electrical areas with entertainment (digital bases), e-commerce, logistics, container manufacturer etc.Areas for Cement, tiles and likewise companies for the coming period, with Hospitals, healthcare, with laboratories may remain active.Indian Rupee may trade in between 74.40 to 75.20 per USD.Please like my Facebook page @ <a href=""https://www.facebook.com/AnoopAstroSutra"">https://www.facebook.com/AnoopAstroSutra</a>.Fill in your details below or click an icon to log in:Connecting to %s",mar saturn lead day well support mercuri venu sun jupit ketu two planet span id span retrograd foreign cue may hurt local sentiment surpris may affect posit mood market pressur seen rise index level may give close previou day open may allow proper rise even though technic may support nifti may tri hold level compani might affect due product restrain period lockdown happi old stock consum market non avail rang compani may tri show dip margin avoid work previou up down applic mani area compani avert reput poor perform right name covid gdp growth today result wait variou compani may give mix impact prior announc announc seen day global sentiment may influenc market mani segment may remain activ look opportun dip good compani especi defenc relat chemic electron electr area entertain digit base e commerc logist contain manufactur etc area cement tile likewis compani come period hospit healthcar laboratori may remain activ indian rupe may trade per usd pleas like facebook page href http www facebook com anoopastrosutra http www facebook com anoopastrosutra fill detail click icon log connect
7/30/2020,11254.29981,11299.9502,11084.9502,11102.15039,11102.15039,677800,7/30/2020,0.013519225,"Mars and Mercury are leading the day, with support of Sun, Venus, Ketu, Jupiter (Rx) and Saturn (Rx). Indications are<span id=""more-23299""></span> that impact of local issues including results of first quarter (lockdown influenced), and impact of virus can be seen. Keep a watch on foreign cues also. Results of company(s) may give some impact during the day.Again, we may see another Mix day for the business purpose. Impact of expiry can also be seen during the day. I agree that lord of banks and share market is influential but heading for the last degrees with speed. Indications for cautious market.Race for the COVID19 medicine is running. This may give impact on the Pharmaceutical areas.Still, seven planets are directly involved. This means, above 75% of segments may remain active in either of the direction.Technical, engineering, electrical and electronics, communication (another area fully active during lockdown period) and they have saved their money on reducing or avoiding salaries of customer care areas. Their Broadband had workload and demand extraordinarily. They might have missed corporate business partially (temporary), but demand in retail area had boomed for long term.I will be looking for the opportunities after this a sort of consolidation, opportunities at lower levels and selling from DIIs and FIIs (Institutional sales).Day may teach us – Patience is good for certain day or period or reason. Keep your patience and look for opportunities after some time. Defence – areas in electronics and electrical like radar or likewise segments may give boost in coming areas. Also, period for space linked areas may remain interesting in coming period. Look for opportunities in IT, banks and agriculture related automobile, and other areas of agriculture based areas.Indian Rupee may trade in between 74.50 to 75.40 per USD.Fill in your details below or click an icon to log in:Connecting to %s",mar mercuri lead day support sun venu ketu jupit rx saturn rx indic span id span impact local issu includ result first quarter lockdown influenc impact viru seen keep watch foreign cue also result compani may give impact day may see anoth mix day busi purpos impact expiri also seen day agre lord bank share market influenti head last degre speed indic cautiou market race covid medicin run may give impact pharmaceut area still seven planet directli involv mean segment may remain activ either direct technic engin electr electron commun anoth area fulli activ lockdown period save money reduc avoid salari custom care area broadband workload demand extraordinarili might miss corpor busi partial temporari demand retail area boom long term look opportun sort consolid opportun lower level sell dii fii institut sale day may teach us patienc good certain day period reason keep patienc look opportun time defenc area electron electr like radar likewis segment may give boost come area also period space link area may remain interest come period look opportun bank agricultur relat automobil area agricultur base area indian rupe may trade per usd fill detail click icon log connect
7/31/2020,11139.5,11150.40039,11026.65039,11073.4502,11073.4502,642600,7/31/2020,0.005929333,"Ketu with Mars is leading the day, well supported by Jupiter, Saturn, Sun, Venus and Mercury. Geo-business situation<span id=""more-23305""></span> and other issues linked with COVID and its impact are now playing role. Facts are coming to the knowledge; market is reacting to that (globally). Venus is close to change its house and sign. Mercury is also close to change its sign and house. Moon is with Jupiter, and in Rahu Ketu axis. All the planets are active directly or indirectly. Ketu is indicating that sudden sharp move on either side.Indicating that wait for the levels of technical and fundamental levels. Results may drive the banks and other areas. Patience is key. In case levels breaches – may give sudden fall. In simple way, I can say Volatility.Chances for the local market – possibility of recovery from lower levels, this market has got the advantage of IT, communication (broadband), RIL, with e-commerce related areas. Since, important planets are coming out of their own house and sign, so, I am not positive for great run. Indications from US or US government is different. Election year – hence important.Laws are also changing for cash traders related Margin etc. which may also give some impact to the market – Governments support will also be in different way. Criticism of government may not be surprising because lord of the leader of the Cabinet is in the axis of Rahu and Ketu.Textiles, leather, Pharmaceuticals, IT, entertainment (OTT) and otherwise also, because from tomorrow unlock down 3 will begin in various parts of nation.Wait for good opportunities only at lower levels for good equities. Electronic defence related segments may again remain better – possibly PSUs, Power, IT, automobile tyres may also give an opportunity for Intraday.Trade with strict stop-loss.Indian Rupee may trade in between 74.20 to 75.10 per USD.Please like my Facebook page @ <a href=""https://www.facebook.com/AnoopAstroSutra"">https://www.facebook.com/AnoopAstroSutra</a>.Fill in your details below or click an icon to log in:Connecting to %s",ketu mar lead day well support jupit saturn sun venu mercuri geo busi situat span id span issu link covid impact play role fact come knowledg market react global venu close chang hous sign mercuri also close chang sign hous moon jupit rahu ketu axi planet activ directli indirectli ketu indic sudden sharp move either side indic wait level technic fundament level result may drive bank area patienc key case level breach may give sudden fall simpl way say volatil chanc local market possibl recoveri lower level market got advantag commun broadband ril e commerc relat area sinc import planet come hous sign posit great run indic us us govern differ elect year henc import law also chang cash trader relat margin etc may also give impact market govern support also differ way critic govern may surpris lord leader cabinet axi rahu ketu textil leather pharmaceut entertain ott otherwis also tomorrow unlock begin variou part nation wait good opportun lower level good equiti electron defenc relat segment may remain better possibl psu power automobil tyre may also give opportun intraday trade strict stop loss indian rupe may trade per usd pleas like facebook page href http www facebook com anoopastrosutra http www facebook com anoopastrosutra fill detail click icon log connect
8/3/2020,11057.54981,11058.04981,10882.25,10891.59961,10891.59961,680900,8/3/2020,0.015007863,"Mars and Mercury are leading the day, with support of Moon, Jupiter, Ketu, Venus, and Sun. Importance of foreign<span id=""more-23317""></span> nation/trade/political issues cannot be ignored. Local banking and financial issues will also be playing key role. FIIs and DIIs will also be key for the day. All the planets will be active during the day.Currency, gold, and crude will be important factor for the day, along with the news related to US elections, COVID and many more may influence the fluctuations in the market. Possibility of corrections from upper levels.This may lead to breach some levels of 11000. Lord the share market has moved out of its sign and house of banks and financial institutions. But remember, unlock 3.0 will also be affective from the weekend. Religious and political activities are on the card within the week.Recovery from lower levels will not be surprising. Area of activities – Banks, financial institutions (either side), IT, communication, entertainment, transport/logistics, crude, gold, boarder(s), leaf-base areas, rubber, solvents, insurance, laboratories, fast-food(s) and many more.Activity bound day possible. Nifty may try to test areas like 11000 or 11200.Indian Rupee may trade in between 74.50 to 75.40 per USD.Please like my Facebook page @ <a href=""https://www.facebook.com/AnoopAstroSutra"">https://www.facebook.com/AnoopAstroSutra</a>.Fill in your details below or click an icon to log in:Connecting to %s",mar mercuri lead day support moon jupit ketu venu sun import foreign span id span nation trade polit issu cannot ignor local bank financi issu also play key role fii dii also key day planet activ day currenc gold crude import factor day along news relat us elect covid mani may influenc fluctuat market possibl correct upper level may lead breach level lord share market move sign hous bank financi institut rememb unlock also affect weekend religi polit activ card within week recoveri lower level surpris area activ bank financi institut either side commun entertain transport logist crude gold boarder leaf base area rubber solvent insur laboratori fast food mani activ bound day possibl nifti may tri test area like indian rupe may trade per usd pleas like facebook page href http www facebook com anoopastrosutra http www facebook com anoopastrosutra fill detail click icon log connect
8/4/2020,10946.65039,11112.25,10908.09961,11095.25,11095.25,625700,8/4/2020,-0.013574893,"Mars with Mercury is leading the day, well supported by Ketu, Sun, Venus, and Saturn (Rx). Market has played tricky<span id=""more-23323""></span> on previous working day. Foreign cues will be important, banks may not be dependable for a while, PSU banks may show some support. I am still positive for IT segments. Market may show some recovery from the lower levels, but before going for gap-up buying wait to settle down the market above 11000 levels of Nifty.Otherwise chances of slipping down to 10800 levels will not be surprising in coming period. But it will be better to check technical and fundamental study.FIIs had played their role in previous day (as mentioned in my report), again keep a strict watch on news from foreign nations.Activities can be seen in Pharmaceuticals, laboratories, results based companies and FMCG, with fast food related companies. It will be better to keep a watch on automobile, defence, electrical and electronics, metals sugar, textiles, leather with so many other segments may remain active,Trade with caution. Although positive moves can be seen from lower levels.Indian Rupee may trade in between 74.50 to 75.30 per USD.Please like my Facebook page @ <a href=""https://www.facebook.com/AnoopAstroSutra"">https://www.facebook.com/AnoopAstroSutra</a>.Fill in your details below or click an icon to log in:Connecting to %s",mar mercuri lead day well support ketu sun venu saturn rx market play tricki span id span previou work day foreign cue import bank may depend psu bank may show support still posit segment market may show recoveri lower level go gap buy wait settl market level nifti otherwis chanc slip level surpris come period better check technic fundament studi fii play role previou day mention report keep strict watch news foreign nation activ seen pharmaceut laboratori result base compani fmcg fast food relat compani better keep watch automobil defenc electr electron metal sugar textil leather mani segment may remain activ trade caution although posit move seen lower level indian rupe may trade per usd pleas like facebook page href http www facebook com anoopastrosutra http www facebook com anoopastrosutra fill detail click icon log connect
8/5/2020,11155.75,11225.65039,11064.04981,11101.65039,11101.65039,667600,8/5/2020,0.004849482,"Mars with Mercury is leading the day, well supported by Rahu, Ketu, Sun, Venus, and Saturn (Rx). Another day for the<span id=""more-23329""></span> importance of foreign cues/trading/Geo-political situation. Market may look for another levels, but combination of Rahu and Ketu may give mix performance, but other planets are also important to check such ups and downs movements. That means – even though market is positive, but some check or sudden ups and downs are also expected.Gold and Silver are going strong. This may give direct or indirect impact on the share market in coming period. Market may try to hold the levels of 11000 levels and look for 11100 for nifty levels. Market is also influenced with COVID19, not only influenced but heavily affected. We are working out on the basis of first quarter of the year, but working of 2019 (whole year) was uncomfortable, which had gone under the carpet in the name of lockdown (not only for corporate but also for government).Activities in defence related areas, banks and financial institutions, metals, electrical and electronics, this may give impact on white goods also. Consumer goods with certain construction related companies.Pharmaceuticals, leather, sugar, agriculture and related segments may remain active with chemicals, e-commerce, IT, and many more segments may remain active. Sudden movements on either side may give direction for the day.Indian Rupee may trade in between 74.60 to 75.50 per USD.Please like my Facebook page @ <a href=""https://www.facebook.com/AnoopAstroSutra"">https://www.facebook.com/AnoopAstroSutra</a>.Fill in your details below or click an icon to log in:Connecting to %s",mar mercuri lead day well support rahu ketu sun venu saturn rx anoth day span id span import foreign cue trade geo polit situat market may look anoth level combin rahu ketu may give mix perform planet also import check up down movement mean even though market posit check sudden up down also expect gold silver go strong may give direct indirect impact share market come period market may tri hold level level look nifti level market also influenc covid influenc heavili affect work basi first quarter year work whole year uncomfort gone carpet name lockdown corpor also govern activ defenc relat area bank financi institut metal electr electron may give impact white good also consum good certain construct relat compani pharmaceut leather sugar agricultur relat segment may remain activ chemic e commerc mani segment may remain activ sudden movement either side may give direct day indian rupe may trade per usd pleas like facebook page href http www facebook com anoopastrosutra http www facebook com anoopastrosutra fill detail click icon log connect
8/6/2020,11185.7002,11256.79981,11127.29981,11200.15039,11200.15039,600400,8/6/2020,-0.001291845,"Mars with Mercury is leading the day with support of Venus, Sun, Mars, Saturn, Jupiter and Rahu. Indications are that<span id=""more-23336""></span> cues from foreign market or geo-political issues may play role during the day, whereas local issues may be looking for the announcements from government or its agencies or banking authorities etc.I feel that market may look to hold the base for next another 100 points of nifty. It will be better to book profits on the upper levels as and when required for Nifty traders or intraday traders. For investors (looking for long may look for opportunities at lower levels of banks, defence or others available at lower rates).Long term investors may wait for companies like Escorts, Mahindra and Mahindra etc. because they had good run after March 24<sup>th</sup> 2020. Wait to cool down (for such companies).Textiles, silk, banks and financial institutions may give an opportunity at better levels for long. Chemicals, defence, infrastructure, power, agriculture and related segments may be doing better for the coming period.Nifty may look for 11200 or so and try to hold the levels at lower side of 11000Indian Rupee may trade in between 74.50 to 75.40 per USD.Fill in your details below or click an icon to log in:Connecting to %s",mar mercuri lead day support venu sun mar saturn jupit rahu indic span id span cue foreign market geo polit issu may play role day wherea local issu may look announc govern agenc bank author etc feel market may look hold base next anoth point nifti better book profit upper level requir nifti trader intraday trader investor look long may look opportun lower level bank defenc other avail lower rate long term investor may wait compani like escort mahindra mahindra etc good run march sup th sup wait cool compani textil silk bank financi institut may give opportun better level long chemic defenc infrastructur power agricultur relat segment may better come period nifti may look tri hold level lower side indian rupe may trade per usd fill detail click icon log connect
8/7/2020,11186.65039,11231.90039,11142.04981,11214.04981,11214.04981,452600,8/7/2020,-0.002449296,"Mars with Mercury is leading the day, with support of Ketu, Saturn (Rx), Jupiter (Rx), Venus and Sun. Global cues are<span id=""more-23342""></span> important for the day during the day. Indications are that due to rising COVID19 cases, situation is bit tough. Global cues are still better for the coming period, reason may be global working has started, but rising of Gold is giving an alarm for the market. It is surprising that all the asset class is moving with the same pace.Even then, trimming or consolidation on the upper levels will not be surprising. Style of RBI has boosted temperament of market on previous working. Watch on institutional movements, watch FIIs and DIIs. I will prefer to watch FIIs categorically. Nifty may try to look for further levels, but condition is support from banks which may show some tiredness.Local situation for middle class is not good, they are unable to share their pain after either losing jobs or losing salary for 2-3 months or deduction of salary, even government is also not worried for them because they are HONEST TAXPAYER. They may hurt consumption story in long term. Real worry is for them.It is really surprising that ministry of FINANCE has nothing to support them. Banks are encashing situation and monopolizing with middle and salary class employees. They know or have realized that, giant fishes are beyond their grip.Many segments may remain active, automobile, metal, engineering, electronic and electricals (PSUs) may remain active. Defence with insurance, laboratories, and research based segments + petroleum may remain active.Nifty may trade within the range of (+/-) 125 Nifty points (for stop-loss purpose.Indian Rupee may trade in between 74.20 to 75.10 per USD.Please like my Facebook page @ <a href=""https://www.facebook.com/AnoopAstroSutra"">https://www.facebook.com/AnoopAstroSutra</a>.Fill in your details below or click an icon to log in:Connecting to %s",mar mercuri lead day support ketu saturn rx jupit rx venu sun global cue span id span import day day indic due rise covid case situat bit tough global cue still better come period reason may global work start rise gold give alarm market surpris asset class move pace even trim consolid upper level surpris style rbi boost tempera market previou work watch institut movement watch fii dii prefer watch fii categor nifti may tri look level condit support bank may show tired local situat middl class good unabl share pain either lose job lose salari month deduct salari even govern also worri honest taxpay may hurt consumpt stori long term real worri realli surpris ministri financ noth support bank encash situat monopol middl salari class employe know realiz giant fish beyond grip mani segment may remain activ automobil metal engin electron electr psu may remain activ defenc insur laboratori research base segment petroleum may remain activ nifti may trade within rang nifti point stop loss purpos indian rupe may trade per usd pleas like facebook page href http www facebook com anoopastrosutra http www facebook com anoopastrosutra fill detail click icon log connect
8/10/2020,11270.25,11337.29981,11238.0,11270.15039,11270.15039,492000,8/10/2020,8.84e-06,"Mercury with Ketu is leading the day, well supported by Rahu, Venus, Sun, Mars, and Saturn. Foreign cues may not<span id=""more-23354""></span> be as important as were in previous days, but this does not mean that we can ignore foreign cues and Geo-political situation. Indications for the local market may be close to flat or may show some ups and downs. Market is not in negative mood, or better to say is still in better mood and emotions.Nifty may show some consolidation and recovery from lower levels in coming period. If market will take a jump in coming period will not be surprising. Keep a watch on institution's trading, they may be playing important role during the day. Even then turbulence during the day will not be surprising.If I say that market is forming a base and looking to take a jump in coming period. Keep a watch on Judiciary decisions or judiciary statements, which may affect area if communication.Defence, electronic and electronic companies related to defence etc. will be important for the day. Traders may enjoy the day. Textiles, Polymer, Pharmaceuticals etc. may show some movements and may sow for the coming period.Leather may be showing impact due to previous lockdown. Otherwise market for leather goods for long will be better. Hence, long term investors may look for opportunities at lower levels (good companies).Enjoy the day for consolidation and avail opportunities as and when possible.Indian Rupee may trade in between 74.50 to 75.40 per USD.Please like my Facebook page @ <a href=""https://www.facebook.com/AnoopAstroSutra"">https://www.facebook.com/AnoopAstroSutra</a>.Fill in your details below or click an icon to log in:Connecting to %s",mercuri ketu lead day well support rahu venu sun mar saturn foreign cue may span id span import previou day mean ignor foreign cue geo polit situat indic local market may close flat may show up down market neg mood better say still better mood emot nifti may show consolid recoveri lower level come period market take jump come period surpris keep watch institut trade may play import role day even turbul day surpris say market form base look take jump come period keep watch judiciari decis judiciari statement may affect area commun defenc electron electron compani relat defenc etc import day trader may enjoy day textil polym pharmaceut etc may show movement may sow come period leather may show impact due previou lockdown otherwis market leather good long better henc long term investor may look opportun lower level good compani enjoy day consolid avail opportun possibl indian rupe may trade per usd pleas like facebook page href http www facebook com anoopastrosutra http www facebook com anoopastrosutra fill detail click icon log connect
8/11/2020,11322.25,11373.59961,11299.15039,11322.5,11322.5,586100,8/11/2020,-2.21e-05,"Mercury with Venus is leading the day, well supported by Rahu, Ketu, Sun and Mars. Market is holding levels. <span id=""more-23360""></span>Indications for the market is comfortable, even though resistance levels are not so close for the time. Keep a watch on the announcements related agro-products. Or we can say that market is improving its resistance levels. In case any dip is seen then opportunities at 100 points less than the current levels of Nifty.Banks are ready to move ahead. Its not a time to go for weak communication companies, mainly because of the policy of government. Possibly, we are again heading for monopolization of one private sector communication organization (is it good for long run or bad … time will say).Agro-products may see some gains, especially due to the announcements from government, it will be better to watch announcements from government or may run on the basis of news only.Companies related rural areas including FMCG, may be showing better run. Reason is cash flow in rural is better than the urban area. Middle class employees (engaged in table jobs or others, helping hands) are facing still tough time. KPOs and other related segments have reduced their such workforce, and similarly, IT or other areas have reduced worked force. They have lost their earnings. Which may directly hurting consumption theory of urban areas.I will be looking forward for Banks, financial institutions, Jewellery, defence related areas including private sector companies, electronics and electricals may be for long term. Similarly many areas may be showing opportunities by the announcement of government.Indian Rupee may trade in between 74.50 to 75.30 per USD.Please like my Facebook page @ <a href=""https://www.facebook.com/AnoopAstroSutra"">https://www.facebook.com/AnoopAstroSutra</a>.Fill in your details below or click an icon to log in:Connecting to %s",mercuri venu lead day well support rahu ketu sun mar market hold level span id span indic market comfort even though resist level close time keep watch announc relat agro product say market improv resist level case dip seen opportun point less current level nifti bank readi move ahead time go weak commun compani mainli polici govern possibl head monopol one privat sector commun organ good long run bad time say agro product may see gain especi due announc govern better watch announc govern may run basi news compani relat rural area includ fmcg may show better run reason cash flow rural better urban area middl class employe engag tabl job other help hand face still tough time kpo relat segment reduc workforc similarli area reduc work forc lost earn may directli hurt consumpt theori urban area look forward bank financi institut jewelleri defenc relat area includ privat sector compani electron electr may long term similarli mani area may show opportun announc govern indian rupe may trade per usd pleas like facebook page href http www facebook com anoopastrosutra http www facebook com anoopastrosutra fill detail click icon log connect
8/13/2020,11334.84961,11359.29981,11269.9502,11300.4502,11300.4502,562400,8/13/2020,0.003034836,"Mercury is leading the day with Venus, Mars, Sun, Mars, Rahu and Ketu. I agree that Mercury is heading for<span id=""more-23373""></span> combustion, but other planets are active decently. Indirectly all the planets are active (inclusive of remaining planets like Saturn and Jupiter). Indicating that Lord of the share market may give indication for bit cautious moves near by the resistance zone of Nifty. But during this era or period of positive movements, market may possibly breach resistance zone (at least first one). Nifty may look for another 1% movements or so. Planets are active.I am concern for the 20/21 February 2021, because of conjunction of planets (maximum).Keep a watch on companies manufacturing communication instruments (Indian) and related segments, defence, non-traditional, alcohol, sugar and by-products manufacturing companies, areas based on grass (bamboo) based segments, research, analytical and IT with e-commerce, logistics, automobile tyres, transport (all surfaces) may show movements.Entertainment etc. are looking better for the coming period. Textiles, leather, leaf-based and rubber with solvents may be doing better.Keep a watch on opportunities. Investments with care will be better.Indian Rupee may trade in between 74.50 to 75.40 per USD.Fill in your details below or click an icon to log in:Connecting to %s",mercuri lead day venu mar sun mar rahu ketu agre mercuri head span id span combust planet activ decent indirectli planet activ inclus remain planet like saturn jupit indic lord share market may give indic bit cautiou move near resist zone nifti era period posit movement market may possibl breach resist zone least first one nifti may look anoth movement planet activ concern februari conjunct planet maximum keep watch compani manufactur commun instrument indian relat segment defenc non tradit alcohol sugar product manufactur compani area base grass bamboo base segment research analyt e commerc logist automobil tyre transport surfac may show movement entertain etc look better come period textil leather leaf base rubber solvent may better keep watch opportun invest care better indian rupe may trade per usd fill detail click icon log connect
8/14/2020,11353.29981,11366.25,11111.4502,11178.40039,11178.40039,645100,8/14/2020,0.015405161,"Mercury with Mars is leading the day, well supported by Rahu, Ketu, Sun and Venus. Share market lord Mercury is<span id=""more-23379""></span> heading close to Sun, which is afflicting this lord of banks and share market. Impact was seen in the previous working day. Results of quarter of companies can influence the market. It is already clear that first quarter of companies was not comfortable, due to lockdown and related issues. Secondly, impact of 2019 (slowdown economy after new budget of 2019-20) or after elections of 2019.Impact of foreign cues and market or policies related to import/export etc. Since, lord of foreign lands is in the last degrees of the sign and house, and ready to move in own sign and house, so this impact of foreign lands may not be much affective on date but will be influential in coming week.Other planets are supporting their role for the market. So, on dip, market may give an opportunity on this last working day of the week. I will prefer to wait and watch. Monday may another bit tough day for share market related actions, because (lord of share market) will be total combust, so possibly opportunities may be further available on 17-08-2020.Automobile, infrastructure and metals etc. may be doing better in coming month from 17-08-2020 (one month). This may give advantage to cement, tiles or building related materials also.Market may remain in range of 11250 to 11450 in this period or so. Trade accordingly.Look for opportunities. IT, entertainment, logistics, automobile tyres, electronics and electrical, defence with sugar, textiles, leaf-based areas may remain better. Banks may give opportunities.Indian Rupee may trade in between 74.30 to 75.30 per USD.Please like my Facebook page @ <a href=""https://www.facebook.com/AnoopAstroSutra"">https://www.facebook.com/AnoopAstroSutra</a>.Fill in your details below or click an icon to log in:Connecting to %s",mercuri mar lead day well support rahu ketu sun venu share market lord mercuri span id span head close sun afflict lord bank share market impact seen previou work day result quarter compani influenc market alreadi clear first quarter compani comfort due lockdown relat issu secondli impact slowdown economi new budget elect impact foreign cue market polici relat import export etc sinc lord foreign land last degre sign hous readi move sign hous impact foreign land may much affect date influenti come week planet support role market dip market may give opportun last work day week prefer wait watch monday may anoth bit tough day share market relat action lord share market total combust possibl opportun may avail automobil infrastructur metal etc may better come month one month may give advantag cement tile build relat materi also market may remain rang period trade accordingli look opportun entertain logist automobil tyre electron electr defenc sugar textil leaf base area may remain better bank may give opportun indian rupe may trade per usd pleas like facebook page href http www facebook com anoopastrosutra http www facebook com anoopastrosutra fill detail click icon log connect
