Q_State,Temperature,Pressure,External_Observers,Entanglement_Level,Probability_of_Outcome,Decision_Superposition,Outcome
"[0.8481777335592381, 0.5297117445312253]",19.895028438940663,988.319166816624,8,0.4367461496613301,0.2524356548391269,1,No
"[0.6183251434167252, 0.7859223988528932]",34.47757621175977,1009.473496731454,8,0.4189461788325221,0.7769260150942581,0,No
"[0.6855866865051471, 0.7279909994545903]",19.513960656306857,1029.6704678555568,9,0.8532906943995284,0.6615725621122558,1,No
"[0.1728364265315189, 0.9849505417348705]",27.043107368548533,995.455640538155,0,0.6066087730412593,0.7383518043911803,1,Yes
"[0.996296659952399, 0.08598235497876226]",28.51119117464081,992.8724202772654,8,0.2869208253346749,0.5460724515985648,1,Yes
"[0.22943106038950653, 0.973324914162042]",26.75614050346804,1048.2905635123302,4,0.4546113584322435,0.8990404721693295,1,Yes
"[0.8516259527130762, 0.5241500135128733]",17.512985650543175,1022.1431105140329,9,0.5938387195461381,0.8305439652390288,0,Yes
"[0.6974054727305354, 0.7166767797309317]",28.163392034964115,1002.6702605535162,1,0.7193476194311372,0.8592796086930317,0,Yes
"[0.8413497957362017, 0.5404910001236392]",27.778496335892235,1038.7612311666942,6,0.4739960838118268,0.8100739175961654,0,No
"[0.9857363352709242, 0.16829699143671017]",17.435941657925458,980.743927863024,9,0.2656366843228492,0.4073734007688707,0,No
"[0.9788294071493145, 0.20467777529502684]",30.63503227986331,1018.8240714144608,3,0.5401397518470061,0.5742332449513177,0,Yes
"[0.8101053507500368, 0.5862843343345957]",23.07580763189911,1010.9499669703956,5,0.8696233079447534,0.3492613442563678,1,No
"[0.06788694690598447, 0.9976930201418591]",16.56532974119999,1029.3581082754667,9,0.757852872438531,0.6679895355332388,1,No
"[0.9197964405793237, 0.3923958561167619]",24.749871187255515,1032.013901614647,2,0.4151988625285946,0.5894084303695714,1,Yes
"[0.6286454915319012, 0.7776919994294749]",29.57993609890301,1010.1527473617068,3,0.2697824836021188,0.766824225634103,0,No
"[0.9580106180140128, 0.2867327253251873]",33.00861984666212,1027.02874095824,4,0.5720464665284645,0.7105312448123488,0,Yes
"[0.7548909217660206, 0.6558503611611782]",30.52018276417573,983.802649071482,3,0.6222616499291017,0.1291924174120158,1,No
"[0.9711130147813478, 0.23862001701928076]",19.504072574042628,1012.031034621751,7,0.800370678693724,0.4451049432464465,1,No
"[0.03473794441896107, 0.9993964554757763]",25.824342741609563,1004.8044401638232,8,0.4995682674246429,0.2025342429541871,0,Yes
"[0.4426723398340606, 0.8966834444472799]",32.43483037365081,1015.368782168308,9,0.0878720334914313,0.5220035417332473,0,Yes
"[0.5261237146937308, 0.8504080413759443]",33.793658908345,1003.5627863791016,5,0.0103607748126328,0.2556284253415127,1,Yes
"[0.3655484975345043, 0.930792294741564]",23.05025985671123,991.4012706896984,4,0.732873185377997,0.084789491083403,0,No
"[0.9998961412132594, 0.014412036179300675]",18.085209633016586,992.7341621906216,7,0.2091612945420905,0.2935226984633551,0,Yes
"[0.618029039020967, 0.7861552689684271]",25.182226814051408,1040.8286785945456,2,0.5032901857885513,0.8881442500717116,1,Yes
"[0.4609321878564135, 0.8874353600110263]",28.15526623426814,1024.5915708204532,7,0.2818697146804707,0.1237259622322226,1,No
"[0.5792079117360704, 0.8151798543771432]",27.19127040752824,989.660468263402,8,0.5842920011883208,0.8642242351906375,1,Yes
"[0.5818907782168579, 0.81326694401419]",18.99928063678755,985.4206609853438,1,0.5445593454421955,0.4344465996364941,0,Yes
"[0.6723283738587852, 0.7402530362682761]",22.041532770724466,1026.5242020858288,2,0.5023020195932493,0.0501421972138984,0,Yes
"[0.9379333944367236, 0.34681543737325926]",28.75599884226039,986.2115930493344,3,0.7577809652958488,0.5954443089994237,1,No
"[0.9080504715209726, 0.418860765852496]",22.153562355913948,1018.5485972602016,7,0.6382333756197542,0.8464107581054806,0,No
"[0.6947144577930701, 0.7192856332037231]",26.65876511445828,1043.450962707721,0,0.9433792548537056,0.2747821551190023,1,Yes
"[0.4125257500203106, 0.9109459399822692]",28.04827632156508,1026.2953118031933,5,0.5803860966850645,0.8053799808500461,1,Yes
"[0.7543223852385786, 0.6565041805868272]",24.117616640645764,1004.7882840114872,3,0.8154353711598639,0.4831239997615466,1,Yes
"[0.4442766802969647, 0.8958896312293766]",32.02940160759604,1016.8992301166032,6,0.7962276028508791,0.1710971842677449,1,No
"[0.959694159671819, 0.28104647283287726]",22.689607351099667,1017.9938843762536,9,0.6507001897010427,0.824097729207586,1,No
"[0.9870938006855359, 0.16014315048787975]",16.251570593402327,1015.4033240221,5,0.4011252874749932,0.36322928869305,0,No
"[0.8950715848579538, 0.445922479787542]",21.24697042920792,1026.6519628919732,3,0.0965024448706829,0.0571355548213314,0,Yes
"[0.5821487179325484, 0.8130823268338147]",26.42139822124893,985.7517692429266,5,0.9813594878119776,0.9120261734459156,1,No
"[0.09909436376372521, 0.9950780406934234]",34.99953752704336,1020.277089629064,8,0.0827371750310318,0.2688175084613313,1,Yes
"[0.7211607217900378, 0.6927677917940989]",19.6804381058002,1033.7688908615785,8,0.6634597853341619,0.8642111170523651,1,Yes
"[0.9492662817209249, 0.31447341125718364]",23.285717212241,1029.1554875345737,9,0.9945061072478416,0.7531634197933837,0,Yes
"[0.29712568851332055, 0.9548383764938888]",24.77047394981945,1022.7912362972116,3,0.4468858345804133,0.1316596908941221,1,Yes
"[0.7460373669706406, 0.6659040824950044]",16.713357115591265,986.871787828244,5,0.94951511010122,0.36301307405254,0,No
"[0.7033834240557264, 0.7108106349539532]",31.019160517992187,986.0710424442344,5,0.8446795112929962,0.4727658694266925,1,Yes
"[0.6348213114457659, 0.7726589820446519]",15.572964724174764,1017.920758355881,2,0.4579427203994232,0.2366484587401225,1,No
"[0.36026902017960016, 0.9328484513032279]",19.08440655558237,1030.3003121908828,9,0.0312703227803184,0.9123925327003344,1,No
"[0.5861706662508743, 0.8101876017485125]",22.90715983157155,1038.500673514195,9,0.0968115256097371,0.7357959488375599,1,No
"[0.44854462056594957, 0.8937604395817419]",25.016277245857523,995.8348360757116,2,0.3145678240098571,0.5185109215592351,1,Yes
"[0.7264656430680718, 0.6872027862586798]",22.19895697054185,1036.1609665727349,7,0.3893658963041533,0.0851867042225563,0,Yes
"[0.6670695020896892, 0.744995489504342]",22.83445649088937,1016.7156182812438,6,0.9220431746483294,0.722945697070712,0,Yes
"[0.16448964346938644, 0.9863788101897334]",17.919659991020094,1008.1607725626034,2,0.7846881899558663,0.6048432378251584,1,Yes
"[0.11840122672315057, 0.9929658350167206]",34.495099342736026,1039.747524739381,5,0.1451872449767931,0.5198827559107445,1,Yes
"[0.8434169913906339, 0.5372595077181711]",21.675379936924863,1030.490600608335,8,0.8908726751194403,0.3125229460924723,0,No
"[0.48257418651257084, 0.8758550990384942]",21.398475936695505,1004.780195552614,9,0.6141024419918015,0.5097479196394697,1,No
"[0.19597985126723017, 0.9806079226160037]",32.952202792135715,1034.0586916760592,7,0.8719729364561879,0.4109646793704491,1,Yes
"[0.8850219957205683, 0.46554921017093626]",15.399377450693466,987.7367494142738,6,0.0542750706636657,0.0402936392978811,1,No
"[0.5810115761101525, 0.8138952932816335]",16.129062146506364,981.1976488449158,0,0.8861957592524524,0.7545762326099327,1,Yes
"[0.8766897510594971, 0.48105621333398974]",28.46450604226576,992.9321107650788,5,0.5241870894163099,0.2944661793752061,0,Yes
"[0.8575118722963373, 0.5144641764698784]",21.18775289443597,1041.7354391285533,5,0.9353297931817036,0.4586861264545817,0,No
"[0.3328407066706567, 0.9429830666469987]",24.140618347038064,1036.6107342043683,8,0.5939981294903679,0.2306586347358377,1,Yes
"[0.5869187933630314, 0.8096458052736909]",30.36572143011552,994.3121309369068,2,0.2330336225744477,0.4174361423415265,1,Yes
"[0.1694465036582585, 0.9855393865280027]",34.69833325711939,988.6574107926076,3,0.1420296753821442,0.6102290145995954,0,Yes
"[0.2861098616934856, 0.95819682061763]",34.52874490679202,1040.8364865611286,3,0.4778985110603322,0.3495726498358882,0,No
"[0.7395016310257632, 0.6731547650505313]",27.914643942557067,1030.3842685129125,5,0.5838001705485263,0.4723035323528581,0,Yes
"[0.9655873046548392, 0.2600791362055071]",32.02220032548885,1048.3328028248588,3,0.9325685622408724,0.6022667263455285,1,Yes
"[0.9784242500737191, 0.20660587326521082]",34.42423047884422,993.198325174255,1,0.7573350293060597,0.0971409461741675,1,No
"[0.8558822348928137, 0.517170764830034]",34.450395128978755,1024.6685676064817,1,0.5935985041043494,0.3142485098652945,1,No
"[0.8492576783617698, 0.527978594020228]",31.01525654049001,1038.134564581204,4,0.0172794313040424,0.6499806980239098,1,Yes
"[0.25423774818214634, 0.9671417514507745]",15.453694855807704,1008.1604792859182,2,0.1131067698719954,0.1978970995493165,0,No
"[0.7208256716025162, 0.6931164052010177]",20.503605956501524,992.5887142556304,9,0.5109788685062607,0.0343350017923608,0,Yes
"[0.9432910960801207, 0.33196672733267174]",22.246711016102463,1015.9937467260228,2,0.3637667146815687,0.229356482438609,1,Yes
"[0.902231744815796, 0.43125152596442423]",18.897110557568283,1040.376851242693,7,0.2023620038069652,0.8080572506802254,0,Yes
"[0.8215801451332717, 0.5700930319893343]",34.9843987880254,1001.045140158118,4,0.4081604215159206,0.7177306960400726,1,Yes
"[0.6962704705000956, 0.7177795148299898]",26.88841597419929,1009.0180139131004,5,0.579213772491674,0.7598923592139637,0,Yes
"[0.446596563304459, 0.8947354411470723]",33.39798643446049,1003.8046274485864,4,0.5251154095697935,0.42073540191837,0,Yes
"[0.5873663552157116, 0.8093211752824775]",33.1861216378645,1048.2527727591946,6,0.6739424300768215,0.4853296276365566,1,Yes
"[0.8916749661018534, 0.452676214116954]",22.22781762876432,1020.0351770240773,5,0.9746749693197329,0.1866923777821748,1,Yes
"[0.8883462305709143, 0.45917423123521195]",28.037777470151568,1014.8251256202348,2,0.8570472551858953,0.7361534107059389,0,Yes
"[0.015827584410775048, 0.9998747359403175]",17.31424471573352,1035.9370290645509,7,0.7241076833702829,0.1319238920527288,0,No
"[0.8605147865435155, 0.509425462791141]",26.457929849619926,1007.9789897252126,9,0.0724452434833656,0.213121168291396,0,No
"[0.8366657258242732, 0.5477138515967458]",19.190840356277903,1009.3342416988316,7,0.6640410103310725,0.5577388812948963,0,No
"[0.9427550947992235, 0.33348587860673645]",24.445421042808768,1007.1088512110932,8,0.5523722732372236,0.845057962275055,0,No
"[0.697177019566817, 0.7168990189614785]",29.011894859134856,991.2306123861616,0,0.491143125210514,0.3903657504891576,1,No
"[0.03789318905206116, 0.9992817952026669]",21.88945009938576,1042.034317391208,0,0.4773575539202308,0.6121461297357279,0,Yes
"[0.6011364490292582, 0.7991464006353868]",21.25961327745803,1003.8643578101764,3,0.1829762079207904,0.0448797783933473,0,Yes
"[0.015988644876199987, 0.9998721734476976]",27.589987549394746,992.13744974554,0,0.4154858832577642,0.8249513989606891,0,Yes
"[0.9742644126639172, 0.22540819465279538]",15.244899411113074,1014.9686105648158,1,0.2747534682953685,0.1927544960770021,1,Yes
"[0.6527314498092044, 0.7575893705893545]",27.315262913171253,987.0915711703008,2,0.7326839399643802,0.3064999500240205,0,Yes
"[0.9615503173516523, 0.2746288171349406]",16.12589744489176,1033.9641737575266,3,0.2509577408090088,0.8178685581434245,0,Yes
"[0.5849741745945405, 0.81105191884209]",21.211000224229736,1010.3084883940784,6,0.2847285758199565,0.9024990987963336,0,No
"[0.903495683479586, 0.4285971884342636]",33.48362955140213,1030.9155595259067,9,0.9963915624358406,0.2793746845556051,0,Yes
"[0.4307607481989733, 0.9024661643580111]",21.23468260336468,984.910137093008,3,0.6455087356707268,0.9747018600168916,0,Yes
"[0.6566804828578093, 0.7541689090871051]",22.792209005122743,1020.7961005495554,9,0.6263392023949903,0.3170460066178021,0,No
"[0.5803444599976748, 0.8143711118096021]",28.326396005181337,1010.154047429652,9,0.5307854220861377,0.4244002580656817,0,No
"[0.6944685509286914, 0.7195230585401717]",20.623050313884875,987.9654868535384,2,0.2350074569512434,0.663364789723733,0,No
"[0.8270629833710403, 0.562109261209415]",29.290523029221205,985.7681016185736,2,0.616705895350799,0.8438403392236427,1,Yes
"[0.8201997709314643, 0.5720772113657153]",16.935451574719483,1022.5528238717856,6,0.9214774840306004,0.2611096698430198,1,Yes
"[0.5574703126418064, 0.8301968745562986]",29.713868872097542,993.6185546647396,5,0.2564458945679411,0.7854722228334927,1,Yes
"[0.7723566157160862, 0.6351891514813471]",28.952412432485268,982.829363790344,9,0.4628127684655941,0.5637315736473795,1,No
"[0.9788997952726809, 0.2043408691747775]",15.376024308118764,999.147814162851,2,0.6571208583366901,0.8021768714195899,0,Yes
"[0.7257107623820475, 0.6879999195951025]",33.411520979280894,1022.582712318914,5,0.0090480369793506,0.3818711213076413,1,Yes
"[0.825399971099397, 0.5645483927079366]",21.96620460832176,1013.5028260046652,9,0.2716306505567472,0.5220794231275637,0,No
"[0.7544028491015761, 0.6564117162783011]",24.64038550773968,1016.080080685712,3,0.1069961990756682,0.2855306372157949,0,No
"[0.6215656652311842, 0.7833620643136323]",20.256755610933737,1028.1308903217157,1,0.5228842012511001,0.3700170553351016,1,Yes
"[0.09244028363450417, 0.9957182302044953]",33.04858294998991,991.325895528592,2,0.6672605883501054,0.3024819882411244,1,Yes
"[0.6327691795329231, 0.7743404712613381]",22.12202546375382,1017.0759883522906,6,0.1671697852662738,0.2744031861510052,1,No
"[0.8773523458917766, 0.4798467058949102]",28.59278390932012,991.047827326474,3,0.0682524949618332,0.4300512964170474,1,Yes
"[0.7204047128490286, 0.6935539270344511]",18.2804943129069,1036.8339900617082,4,0.5294794800362731,0.1909889908930815,1,No
"[0.30175936820865845, 0.9533841217989271]",31.78187806219044,1015.895922108828,4,0.7390767764568787,0.588274880830502,1,Yes
"[0.7035138026869104, 0.7106815949699296]",34.27217702787604,992.7987213881132,1,0.4086643536444017,0.5730205519678838,0,Yes
"[0.25172900044690316, 0.9677977631375281]",34.33682844829632,1004.2751326998596,2,0.309626411795184,0.6549113789894722,0,Yes
"[0.4574776627611413, 0.8892211131516186]",20.64911753192998,990.8810158790704,3,0.7556188163048951,0.5543244250280472,0,Yes
"[0.5257057433364366, 0.8506664865992339]",15.490036256231356,1003.134121848189,4,0.1308141169260741,0.7306919708490537,0,Yes
"[0.7130175592626374, 0.7011461760454458]",33.794932263614115,1035.0280584868117,5,0.8585322423744052,0.4695848164562158,0,Yes
"[0.9846272722518328, 0.17466864268641727]",34.554099925178306,1002.225953017238,6,0.9317772552210192,0.5328544663332014,1,No
"[0.9999337192741703, 0.011513342630399255]",15.201724825680753,1013.7518072870416,0,0.8774574074950349,0.1157007181262396,1,Yes
"[0.458254967520161, 0.8888207832533487]",28.861960158669813,1017.2242390711904,7,0.1001168191924025,0.272142285378795,1,Yes
"[0.4675302786972253, 0.8839770576781361]",26.349457217240985,1031.562680043653,6,0.3928108309734857,0.4621898644836838,0,Yes
"[0.4713240643771273, 0.8819601047320822]",24.45767512199055,1014.2321987336062,7,0.7579897914298646,0.2308940985684225,1,No
"[0.9929581190127644, 0.11846591867128974]",28.168454734712853,985.5291412648618,2,0.5557040428840406,0.9927422328849737,1,Yes
"[0.7052447250859741, 0.7089639467126722]",25.06347077149436,988.2548240084384,8,0.6218807180916961,0.0071550473786691,1,Yes
"[0.63252168919841, 0.7745426474336903]",34.142715296721605,984.9767718941756,4,0.5584575583398641,0.4074307201647693,0,Yes
"[0.36633238917125877, 0.9304840571681372]",24.38235920033896,1045.7270781161978,1,0.3607699596517733,0.8445442808279531,1,No
"[0.7027975554885485, 0.7113899043417196]",29.07314379812489,987.4768785101209,8,0.6936071628828346,0.2206459661634682,0,Yes
"[0.4741306358574931, 0.8804545077068829]",16.9826978649611,1048.922581868802,9,0.8952649595903008,0.4513763999379526,1,No
"[0.6600190266504464, 0.7512488831668219]",30.29706660936773,1042.4580959193186,2,0.5848651922976912,0.5659739358810104,0,No
"[0.8040491547904969, 0.5945628282029474]",15.953691877192448,1015.7100435207134,9,0.2483172258079653,0.2434571086706641,1,Yes
"[0.11153962061635055, 0.9937599876392491]",28.185392136496304,997.761270943992,6,0.0368888809940501,0.9669762850268764,1,No
"[0.8921336591799439, 0.4517715508508738]",15.870570087504658,997.6196166772708,4,0.0636715412583479,0.957554077433576,0,No
"[0.2932380901399295, 0.9560394460957595]",34.96593909042976,987.2528687875872,0,0.7671856997066888,0.6559266038331218,0,Yes
"[0.6894563390663817, 0.7243272440832131]",20.953057745745607,989.89923026554,6,0.6984080396032866,0.9305336860435428,0,Yes
"[0.8527084769178912, 0.5223870723825103]",32.96909333490032,987.3625176297104,0,0.1278927847402461,0.1332757390293619,0,No
"[0.7536164175102347, 0.6573144569070725]",25.427852878256143,1032.1115480540773,6,0.7755951639856458,0.9852562437298896,1,No
"[0.9758530793272479, 0.21842794593991005]",25.885244896387608,985.2105487063708,1,0.2228043061096219,0.3700713858137265,1,Yes
"[0.08107605851621034, 0.9967079174640262]",31.37447495208552,1028.9128617367476,2,0.5314173932528344,0.2985349259943406,0,Yes
"[0.9066616108606745, 0.42185865333251954]",16.2076724603352,996.7240481384472,0,0.9511317932559088,0.440113864369375,0,No
"[0.7320697267079966, 0.6812297081291149]",17.822227855513677,1008.8577270809952,7,0.9735971618351368,0.3590482379985283,1,No
"[0.7166639161605984, 0.6974186915141827]",20.51798558561068,1022.7683449147712,4,0.5637274245864904,0.1686711316017175,0,No
"[0.7206920902316588, 0.6932553000717143]",30.4375455198207,1003.0740586674534,1,0.7649994356000116,0.9927318078940074,0,No
"[0.9477641268690754, 0.3189720361099057]",30.32227907140568,1007.643497157276,7,0.6588531605864217,0.2572830349992066,0,No
"[0.9997327236937613, 0.023118848930112783]",23.416826215065463,994.6789088458038,9,0.2700724362535581,0.0877193561257749,1,No
"[0.7175859464288284, 0.696469963090902]",15.16063712547999,1038.540393594592,9,0.0133587701160291,0.3885830897049844,1,Yes
"[0.97062869508145, 0.24058249371989116]",23.3497538190518,1007.2423810605674,7,0.613929555549438,0.8249420009008327,1,Yes
"[0.8151412741165077, 0.5792622059410716]",18.75326270971785,1043.326605609202,0,0.1103306370439147,0.9287303607320802,0,Yes
"[0.6049677261177933, 0.7962499923741706]",20.421562684898827,1023.1348557969884,9,0.1744168935904062,0.6352945978535243,1,No
"[0.721858016247967, 0.6920411869090957]",16.557804165652247,1025.968070935714,2,0.4077471862611783,0.0644649357370714,0,No
"[0.6824728681135798, 0.7309109277393687]",20.2288884676838,1022.1454751607264,7,0.354290950485955,0.2431044250600125,0,No
"[0.08137907047137194, 0.9966832229395735]",32.63746217509466,1010.8719328439988,4,0.3681646031218086,0.8169700806073572,0,Yes
"[0.5003901216981699, 0.8658000497267776]",19.52670673434198,1042.1249329738012,2,0.8982149900977023,0.1807756949397779,0,Yes
"[0.99490270717682, 0.10083949252269685]",34.829652414389585,1017.8610638683645,4,0.8073128392361769,0.6636097292683374,0,No
"[0.7731420257674398, 0.6342329288141852]",26.57889039010545,1004.4682972160496,8,0.5676502013344898,0.2559980167387025,1,Yes
"[0.9050249672366733, 0.4253584472868248]",26.006981703412663,995.8978922714058,1,0.5423185012237561,0.959814091500622,0,No
"[0.9990092833688717, 0.044502266715452266]",26.732228729679665,1015.5115009054624,0,0.4839411040529972,0.691952843857952,0,No
"[0.2891818604810154, 0.9572741778449572]",28.18212924104541,985.6280077020818,9,0.5697548119441593,0.8744358042466465,1,Yes
"[0.06965650352579252, 0.9975710358247984]",31.49538732334363,981.7234020324836,3,0.1750445668135818,0.2778795364881324,0,No
"[0.2618098755207194, 0.9651194688119318]",26.29227427669161,1008.9349731331074,8,0.4393379686911828,0.523921377188205,1,Yes
"[0.4253749375560677, 0.9050172166866062]",20.15839231813626,1038.6678797781626,2,0.9765977237714568,0.7907655603170729,0,Yes
"[0.9975044778148967, 0.07060323462299951]",29.39334445254306,992.5555671534996,7,0.8288766764358539,0.6224543310823532,1,No
"[0.18810280589384837, 0.9821493442521159]",24.98450473475493,988.6674941412969,8,0.1090801773746408,0.6239135994769077,1,No
"[0.6809484231535367, 0.7323313764988579]",31.205202570876097,1019.5220942335652,0,0.5435664984487085,0.5485000750410443,0,Yes
"[0.9947888336917847, 0.10195673769858865]",22.31062053962568,1009.5252198080256,2,0.0667229598181819,0.2599381464586314,0,No
"[0.5341053210136893, 0.8454179475649093]",28.6729786435328,1036.5166602055604,0,0.4124151760872769,0.8045173892442486,0,No
"[0.4026016541688198, 0.9153752826357777]",27.878397183629275,1004.5489085059032,4,0.4962345147804178,0.0197138564030259,1,Yes
"[0.9997106084019327, 0.024056172776184177]",30.944706254325425,1025.8231879639875,9,0.9430963429979096,0.4902459993936037,0,Yes
"[0.7615431517149781, 0.6481142091298551]",26.73890425923512,992.4681548017984,4,0.8180832021836113,0.9689286517042992,0,Yes
"[0.8775395052871134, 0.4795043447774465]",26.35326226887009,1003.5024815039122,6,0.6327575924067341,0.8207030203708405,0,Yes
"[0.08422278721012082, 0.9964469489714738]",34.273262860428446,1045.5117666729896,4,0.9601525679698194,0.3741998632292918,0,No
"[0.6372372425269858, 0.7706676954022423]",31.00048571179088,1006.9578148499552,3,0.6995284686957157,0.7304262760857083,0,Yes
"[0.6671668002760911, 0.7449083571885621]",18.039052388589003,1045.9776182385613,5,0.3554575220757485,0.0402861767738055,0,No
"[0.9940064953400314, 0.10932102826916712]",29.3118036547722,1004.8650085746332,1,0.1596023079481936,0.4597229623771413,1,Yes
"[0.9939003888769484, 0.1102815351282827]",18.52644429424555,1030.8122975134804,1,0.90591899997993,0.5520791856731077,0,No
"[0.2962277074219488, 0.9551173463797714]",29.159652351677305,1048.4577929131651,7,0.6311384867968768,0.1648274356942703,1,Yes
"[0.5765548047321415, 0.8170584784091541]",28.62969382876915,1006.5876936553656,5,0.9400097587637456,0.7971930783066099,1,No
"[0.33785967174001874, 0.9411964950060784]",18.15554700495453,1022.7448637811974,1,0.7698676583424054,0.0904597287239394,0,Yes
"[0.7782601938947624, 0.6279419325056154]",26.62526741853117,990.5603928371944,7,0.7693750596506619,0.8146770828347878,1,No
"[0.6330635200393149, 0.7740998511790529]",22.03394160663695,1027.352248502728,4,0.1908064198670812,0.2507988239589286,0,No
"[0.9784377846878255, 0.20654176695085316]",30.30652861362275,1004.9648263966324,9,0.9908750218468008,0.9372579575523308,1,Yes
"[0.6817095622410986, 0.731622903379227]",15.48501041954814,1038.4439754339298,2,0.0469125366704312,0.3281822388244111,1,Yes
"[0.3207492157692867, 0.9471641571466836]",18.3015493330204,1043.5549090002894,3,0.6683917744753991,0.3432982837920862,1,Yes
"[0.45953575400798613, 0.8881592710704043]",17.99365815282028,1022.5723190579944,5,0.9114174601440884,0.5569572246798015,0,Yes
"[0.4728747582351002, 0.8811296516541112]",34.92154614460905,1008.411960388466,1,0.2116909991816014,0.8856593749770547,0,No
"[0.1633330052917518, 0.9865709956117524]",29.06854467180775,1040.823264118246,6,0.8949837675674892,0.8231399410081999,1,Yes
"[0.41827636048247074, 0.9083198149669192]",19.195582512305187,1014.2293063086496,9,0.156474871051307,0.808456688202519,1,No
"[0.955001078479291, 0.2966023265306445]",29.849741487672468,1027.5749966941069,1,0.8445918560811966,0.8113845147102597,0,Yes
"[0.9283613187445976, 0.37167897688568774]",17.257692451202846,1035.5087979593773,2,0.6979211797815804,0.2945192862917505,1,No
"[0.6880267635634766, 0.7256853123912375]",29.733404014469983,1033.1848277751526,1,0.8493129253140557,0.0503196884604105,1,No
"[0.880807156888513, 0.4734751866507625]",22.159780365844423,1027.988680193215,6,0.6246608553488169,0.7063429685490724,1,No
"[0.5522078921902145, 0.833706449419003]",24.290577554752808,1022.7388194901192,9,0.2259649513870598,0.7313274417065421,1,Yes
"[0.8863197172926816, 0.46307381564737715]",32.3956487843369,1011.9240975279224,7,0.3902760682836034,0.8005112534536801,1,Yes
"[0.8932718582123269, 0.4495168376444831]",25.7472946511292,995.0443781344184,2,0.4226596513434444,0.3270436062976014,0,No
"[0.9066681783957221, 0.42184453805232913]",29.734081378204166,1010.4808586591084,5,0.2666034950936585,0.9891919021067828,1,No
"[0.5942953001316195, 0.8042469124848839]",22.36523261747789,1008.455056028455,5,0.2523236614768346,0.1437713567463503,1,Yes
"[0.9967030639381671, 0.08113570321547785]",32.500472031833326,1004.1391711918404,5,0.0780915355285317,0.2937588144986682,1,No
"[0.98575675026438, 0.16817737454309536]",32.28031885439701,1025.707369253371,4,0.0281232238066824,0.6357917437224192,0,No
"[0.9012949941657733, 0.43320587887483564]",29.37140903045604,1024.6385525056796,3,0.866254607252693,0.9918520699413252,1,Yes
"[0.9355320156006807, 0.35324191114040804]",34.569479866303375,1020.5818212600384,4,0.288333568592613,0.8910850852343036,1,No
"[0.7802872113526249, 0.6254213522094878]",20.59452240025089,1043.6010411317534,3,0.2867824840308172,0.1705219566346921,0,Yes
"[0.2278039787898503, 0.9737070130421746]",30.793866539342886,1044.6844282172217,9,0.7188117687349111,0.8757680782737247,1,No
"[0.6587859515302463, 0.7523304261203237]",33.66022353915398,1049.7057899528843,2,0.1972466007283287,0.4768045406131439,1,No
"[0.8600174158938644, 0.510264680689581]",17.84383982468422,1049.241597527136,0,0.4148467901208269,0.998725555649954,0,No
"[0.9090519538327406, 0.41668278730093566]",27.071692612593463,1016.700397798126,4,0.1149188727675705,0.7916036024898667,1,No
"[0.6976270590420274, 0.7164610851207285]",31.709851112024467,998.9490942574564,4,0.9775320428058144,0.6851087842435649,1,No
"[0.9007272617912586, 0.4343850824625788]",19.71700948134619,988.497715236249,7,0.9238117056377776,0.8766413911101603,1,Yes
"[0.8338948786001751, 0.5519233021393454]",21.96786207433958,1024.9090437454513,8,0.8390722116915753,0.4701542138428013,0,Yes
"[0.936754835745861, 0.34998625359683044]",21.804991419827992,990.5116441440532,5,0.525859474859789,0.8409997838701968,1,No
"[0.9470754013478482, 0.3210111900881529]",28.41426317734529,1018.6601375992594,5,0.8104996649183448,0.5538957387479277,0,Yes
"[0.5425030230171447, 0.8400538494746985]",19.55034178887194,1037.9286162214614,5,0.9712130375227076,0.2707558196563676,1,No
"[0.6447395593419314, 0.7644023159433598]",23.87786245588907,1015.6983159128972,8,0.9189716899749406,0.9784985881771372,1,No
"[0.9343673237477078, 0.3563112464019991]",21.09069513978537,1029.2883293277046,3,0.2284923243622302,0.677470465614547,1,Yes
"[0.9964522892369918, 0.08415958218978029]",22.70214267614987,999.1047650795872,6,0.8479520685675187,0.3072854062778457,1,No
"[0.4204221479805085, 0.9073286160413192]",23.833169761551822,995.7605516921584,1,0.9531360992338572,0.3857177755087922,1,No
"[0.9681167310462842, 0.25049949115368814]",27.24723258120965,992.320575970554,2,0.0916893978003248,0.1238370716504527,1,Yes
"[0.9971800660763138, 0.07504609130419969]",21.415353257014456,1003.4204323847554,6,0.1197440600231483,0.4920280255779767,0,No
"[0.6153353381919086, 0.7882654512105991]",27.903879956960616,1008.342357679814,3,0.5974732444596094,0.6313926293332436,1,No
"[0.1500325253904113, 0.9886810614778537]",28.005046360972592,1017.8537679742956,2,0.4208726862022,0.5108475183638931,0,No
"[0.7825489623164807, 0.6225890471068372]",28.907540766287816,995.4096057030872,2,0.7913859489431316,0.0980452749044239,0,No
"[0.7890748419197969, 0.6142970729616474]",20.57305467976148,986.6722703726668,6,0.6073173327554519,0.880934481053328,0,No
"[0.20508562899730853, 0.9787440343515654]",25.08360223023301,1047.7936195441282,1,0.2623600507745915,0.0576182389265493,1,No
"[0.6975706738960917, 0.7165159837157525]",19.39232899279016,993.1583467167632,4,0.0850205092261615,0.0760703375840089,0,No
"[0.02057269687351861, 0.9997883596758617]",20.124664223787995,1004.6540703195064,2,0.6629938262808863,0.1976160053562464,0,No
